,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,0.0,40.87662699718264,35.5421251850857,39.53478327731176,35.93720545079753,35.09223406777181,31.354283583191705,40.36703674135182,110.28701720242499,113.86189347971221,129.04593698867575,131.47242604536171,144.58549903164175,165.0826227393452,191.3585134653538,192.85376614355445,211.95148519891288,214.97041700420826,218.85291857694378,236.06246061422976,308.87121402209215,507.16854302371195,508.01227557146547,509.0032638572663,712.7789634748677,1049.2232053586126,1054.9816551335264,1056.1243975417772,1080.9617066700725,1082.0509860099266,1096.2225608608476,1098.1933280042967,1109.1864656937091,1114.068843805619,1115.2430127748817,1115.9444395116097,1213.8227640934172,1218.2706301440612
1,40.87662699718264,0.0,20.160307906290637,25.5757739660962,19.310626410287195,22.779620917412437,31.552812249266864,22.51962302471843,99.58586721698792,102.5186639111,118.21222252240273,120.97342133119125,134.7239256472122,155.74571224204348,182.72154756175968,184.79532562862912,203.62134532816884,206.81809394811762,210.57591134969556,228.249029724692,301.1636800968977,500.06518094338986,501.07663454963637,501.8367031144613,705.9166894555582,1042.6646685884298,1048.4604518206531,1049.513851786779,1074.3849979096283,1075.648574211453,1089.6905369388267,1091.6374539971143,1102.7781427544635,1107.5451299420658,1108.6822609659112,1109.3664692895784,1207.3131509823882,1212.1441625383868
2,35.5421251850857,20.160307906290637,0.0,21.988925712386703,22.567136277263558,16.35808612258816,28.17078344130569,26.74130288246892,96.81813888015976,99.57758876880999,115.66994088292529,118.3780292022721,132.10145046356953,152.8201035485928,180.26248603423392,182.29576894756127,201.58409785085962,204.87022483827528,208.18847440790648,225.71521664705284,298.7978575819516,497.77147556023283,498.79349409717634,499.56160621447304,703.7421574512041,1040.586658897453,1046.3463491630348,1047.435364650421,1072.2762523359297,1073.5716392692161,1087.613124895125,1089.571375058098,1100.7232935469103,1105.4603641499561,1106.630490313431,1107.2751609158029,1205.2175455718593,1210.0648638855882
3,39.53478327731176,25.5757739660962,21.988925712386703,0.0,21.46925461667532,19.629544092428894,33.979012640226934,28.676137339536965,92.94661886826987,96.77465001203072,112.10153679906337,114.64859015369176,127.85771795817736,149.29765215881852,175.82945737683093,177.29431145209378,197.19820716212845,200.38277732233408,204.37563469258032,221.82382174429108,295.06217809660563,493.88636094754185,494.9513109817218,495.7050501453617,699.8700447323972,1036.5973344323143,1042.4359607823158,1043.4893053368787,1068.325826480208,1069.6207769139128,1083.6451349712995,1085.600457077318,1096.7375816244892,1101.5116981786723,1102.635243051961,1103.3285237860964,1201.2778887768395,1206.1402118273281
4,35.93720545079753,19.310626410287195,22.567136277263558,21.46925461667532,0.0,21.275567281639816,28.44256592066804,20.535060817129477,94.58772481074556,97.55871335969242,112.87402848702651,114.94345050380029,128.63524466879295,149.58806062370618,176.34167215950592,178.01322105440295,196.81712515713153,199.99096263735075,204.13310872902792,221.66457461258057,294.77521438376453,493.27718873643806,494.3041508146292,495.09220404420796,699.1411968502339,1035.7808152615141,1041.5870366606532,1042.6585645326015,1067.5015740595525,1068.7873099450742,1082.813615260224,1084.7589610343894,1095.8747199785223,1100.6626372316803,1101.814071901862,1102.4954292136265,1200.4101247867397,1205.1817862461917
5,35.09223406777181,22.779620917412437,16.35808612258816,19.629544092428894,21.275567281639816,0.0,22.957011960530572,20.378967720451634,90.24349541313802,93.10289154665003,108.70683079357546,111.54986297364287,125.28379324565502,145.91739066942773,173.36872218070457,175.48842843324047,194.54548180542133,197.84570033617862,201.14350696228843,218.79988339961045,291.90958150412945,490.7792481031336,491.8014071403681,492.5673329444753,696.7508043992378,1033.5596219220447,1039.3451047487376,1040.4078544874994,1065.2834323493562,1066.574751264272,1080.5998795440582,1082.5658144667102,1093.6856157632494,1098.4474807901731,1099.6128161321574,1100.2590426774495,1198.2145498611264,1203.0693815998145
6,31.354283583191705,31.552812249266864,28.17078344130569,33.979012640226934,28.44256592066804,22.957011960530572,0.0,25.319945224848247,90.82057431689793,93.7398777399783,108.15614281350133,111.27307512914967,124.96492960079846,145.1627259960328,171.948713299498,174.00377867568673,192.8314846799884,196.07602293408945,199.52597025611942,216.83823812141736,289.6990747458925,488.3945140793105,489.2843857375866,490.23116737714923,694.1920803118808,1030.7953628852956,1036.6086049407975,1037.716994080151,1062.5734768370608,1063.7435141153617,1077.850762177464,1079.7898946592954,1090.8799589696612,1095.688095408613,1096.8449771195646,1097.5621695890202,1195.4770905700375,1200.1240725925509
7,40.36703674135182,22.51962302471843,26.74130288246892,28.676137339536965,20.535060817129477,20.378967720451634,25.319945224848247,0.0,87.91971983973865,90.9159020460732,105.95049690912495,108.77773829958343,122.33310820130468,142.7959486361363,170.06564197912635,172.1885776350346,190.2210260442846,193.46100406382425,197.17195910223293,214.86617181333912,287.59059030746073,486.30220422881416,487.3318344093839,488.0759135628912,692.088331422585,1028.7727919353715,1034.5598571259618,1035.587887349248,1060.4925066818532,1061.772203691426,1075.769489325355,1077.749378055835,1088.7872591559803,1093.6523931198474,1094.8075530207568,1095.4660030371028,1193.385189256014,1198.0966164220417
8,110.28701720242499,99.58586721698792,96.81813888015976,92.94661886826987,94.58772481074556,90.24349541313802,90.82057431689793,87.91971983973865,0.0,36.7779142780801,40.25947308420727,43.08713909167839,55.70115851484917,67.87946245469605,96.61867498146351,98.48476144411255,113.88009100492762,117.64585042388977,119.99455463607588,136.86804023137586,209.1989759661435,407.40377665914696,408.48952518684496,409.24765300216956,613.0661930125417,949.8192430737024,955.4722894835754,956.6589021674719,981.499209520402,982.7275003063362,996.7875368680319,998.703025759352,1009.8927642758464,1014.6253060365644,1015.8253363596302,1016.4958534145009,1114.3929228954541,1119.1597096243706
9,113.86189347971221,102.5186639111,99.57758876880999,96.77465001203072,97.55871335969242,93.10289154665003,93.7398777399783,90.9159020460732,36.7779142780801,0.0,39.57984665798333,47.76218294361356,56.38059169286077,66.47647459429079,94.91110527758254,97.13945859026371,113.96477074326307,118.10697847908165,118.54373708238177,135.78199763863117,207.64561230969724,405.55565706473146,406.6068610813113,407.280372606956,611.1327844198123,947.8939745548622,953.6303791676801,954.749548866473,979.5128765496336,980.7653721989801,994.9412832642322,996.8123526185543,1008.0887730024142,1012.7125145313568,1013.877864482233,1014.4943975265576,1112.445614477804,1117.3439294237928
