,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511
1,1.88901436328888,0,0,0,0,3.65959739685059,1.6022629737854,0,0,0,0,0,3.04701232910156,0,0,0,0,0,0.086212284862995,0.546102106571198,2.88029503822327,0,0,0,3.63786816596985,0,0,2.47433853149414,0,4.7929573059082,0,0,0.346996635198593,0,0,4.38563966751099,0.980014860630035,0,0,0,0,6.28388357162476,0,0,4.58862924575806,0,3.80088448524475,0,1.47834992408752,0,0.285338401794434,0,7.26345920562744,7.86350011825562,1.17047584056854,0,0,0.862168073654175,0,2.07614755630493,1.15860843658447,5.33749961853027,0,4.24749326705933,0,0,0,2.27601265907288,1.4931001663208,0,0,1.06550514698029,2.55167078971863,1.98799443244934,0,0,1.49335789680481,4.56470251083374,0,2.32090210914612,0,6.18220138549805,0,0,0,0,0.927986145019531,0,0,0,0,0,3.14157342910767,6.5884575843811,1.35604023933411,0,0,0,1.17744469642639,0.129655241966248,0,4.92260408401489,4.58211374282837,0,0,0,5.55276393890381,0,2.80349349975586,0,0,0,0.978702068328857,0,0,0,0,4.92242527008057,0.874440908432007,5.94260501861572,0,2.16579008102417,0,0,1.22550845146179,0,0,10.8157205581665,0,0.793774366378784,3.8442714214325,0,0,0,5.85927963256836,0.022860242053866,0,1.22765135765076,0,0,0,1.87961864471436,0.425172805786133,0,5.39804458618164,0,0,0,0,0,0,4.25321292877197,1.91745817661285,3.46916747093201,0,1.91879427433014,4.46450901031494,0,0,6.01332521438599,0,0,4.80205202102661,0.301285803318024,0,3.32790946960449,0,0,1.87601697444916,0,3.06582880020142,0,0,12.7080011367798,0,1.21193087100983,0,3.21222424507141,0.008641507476568,0,0,0,0,0,0,0,1.58221209049225,0,0,0,0,0,0,3.65648794174194,0.804025828838348,5.31917381286621,3.1828396320343,0,4.91515636444092,0,0,0,3.34315013885498,0,0,2.51085019111633,5.64035606384277,2.8401415348053,0,0,0,0.931679785251617,0,0.361024051904678,0,0,0,0,0,0.443123251199722,0,0,0,5.66629123687744,1.31021308898926,9.53288459777832,0,0,0,1.95920717716217,2.73175597190857,4.26017904281616,2.68390607833862,0,3.60319948196411,0,0,2.60446047782898,3.19342660903931,0,2.89358043670654,3.1191029548645,0,0,3.66934275627136,0,0,6.30298328399658,1.43279910087585,0,1.48048603534699,0.857700169086456,0,4.68252038955689,2.77750039100647,1.12414467334747,1.12941300868988,0,3.53795266151428,4.84477853775024,0,0.075687192380428,0,0.849965989589691,0.421222746372223,0,0,0,0,0,0,0,0,0,0,0,4.3321213722229,3.39194631576538,1.5895779132843,2.83243441581726,4.66324996948242,0,0,0.13901749253273,0,0,0,0.643749237060547,0.997315883636475,0,0,3.16491746902466,0,0,0.494675159454346,0.394491404294968,0,0,0,4.21990823745728,0,7.09393978118897,0,2.88515186309814,0.070601627230644,0,0,2.88782072067261,0,0,0,0,5.16064596176147,0,0,0,0.062676899135113,0.72427099943161,0.227428436279297,0,0,0,4.20261096954346,0.431373476982117,2.43135809898376,0,0,0,0,0,0,0,1.82778239250183,0,0,0,0.263577789068222,1.09338235855103,0,0.883760094642639,0,0,0,0,0.321023553609848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62110710144043,0,1.43128442764282,0,0,0,3.32203459739685,1.74885404109955,0,0,0,0,0,1.79214382171631,0,4.74017715454102,0.3370421230793,0,0.250238388776779,0,0,0,0.78827828168869,1.95163667201996,1.27903521060944,0.626115679740906,0,0,0,0.332191050052643,0,0,0,0,0,0,0.71429318189621,0,0,0,0,0,0,0.103298984467983,0.232399016618729,0,0,0,0,0.394927561283112,0,0,0,0.394376814365387,0,0.792442202568054,0,0,0,0,0,0,0,0,0,0,0,1.03647196292877,1.72814095020294,0,0.807730853557587,0.219658434391022,0,0,0,0,0.311324000358582,0,0.661026895046234,0.662183701992035,0,0.124766603112221,0,0.291002243757248,0.387549549341202,0,0,0.119227558374405,0,0,0,0.501330018043518,0.240305542945862,0,0,0,0,0,0,0,0,0,0.42849388718605,0,0,1.09063065052032,0,0,0,0,0,0.667050123214722,0,0,0.517756700515747,0.481408983469009,0,0.031412459909916,0.442721962928772,0.134351193904877,0,0,0,0,0.701395153999329,0.656701743602753,0,0.557411670684814,0,0,0,0.395101875066757,0.324146628379822,0.536399066448212,0,0,0,0,0,0,0,0.665027320384979,0,0.325005292892456,0,0,0,0,0,0.777124166488647,0.062930263578892,0,0
7,1.26810562610626,0,0,0,2.85265469551086,3.58036160469055,3.74085474014282,4.04853200912476,0,0.628621160984039,4.83952856063843,0.4589464366436,1.4691287279129,0,0,0.773654520511627,3.20028877258301,0,0,0.554820656776428,2.36247134208679,0,0,0.747334003448486,4.08029890060425,0,0,0,0,4.00788879394531,0,0,0,1.35275769233704,0,1.24888026714325,0,0,4.35615491867065,0,0,3.83886384963989,0,0.703164756298065,3.28697299957275,0,1.49488067626953,0,2.78419065475464,0.976396679878235,5.36558628082275,0,3.04234337806702,0,0.360190093517303,2.44994378089905,0,0,1.37262523174286,0,0.65866082906723,0,0,0.433873683214188,0,0,1.76879847049713,2.81617569923401,0.631842136383057,0,0,0.782562017440796,1.47990143299103,0.613758504390717,3.64412498474121,0,0,4.76091623306274,0.589613735675812,0,0,0,0.489698350429535,2.39608287811279,0,0,0,0,2.11177110671997,1.66668844223022,0,0,2.81118559837341,3.55536103248596,0,2.09049487113953,0,0,0,1.22279870510101,6.13078927993774,0,0,0,0,2.68261456489563,0,0,0,0,0,0.383108198642731,1.4890284538269,0.542339563369751,0,0,0,0,0.673758208751678,1.12154805660248,2.46419072151184,0,0,0.407675087451935,1.17941415309906,1.20072746276855,0,0,0.803073167800903,0,0.92314338684082,0,0,0.322830140590668,0.015065938234329,2.45160746574402,0,0,0,2.65077137947083,0,2.87988662719727,0,4.84978294372559,0.237154573202133,0,0,0,2.1471312046051,1.26473724842072,0,0,0,0,0,0,3.58711457252502,0,1.8847039937973,0.109908826649189,0,5.28446245193481,0,0.042894586920738,3.02332377433777,0,0,0,0,0,3.60172128677368,0,0,0,0,4.47701692581177,0,0.864351749420166,4.34447145462036,0,0.108901187777519,0,4.3997859954834,1.77053606510162,0.928173005580902,1.00379252433777,0,0,0,0,0,0,0.999468922615051,0,1.09935927391052,2.80936288833618,0,0.294438451528549,0.034580018371344,0,0,1.62976467609406,0.64508318901062,0,0.134330898523331,0,2.9711856842041,1.93664216995239,0,0.629771709442139,0,0,1.07495450973511,0.576263785362244,0,3.41653561592102,0,0,0,0,0,2.72594475746155,0.837981462478638,0,0,2.48216390609741,0.801746904850006,0,0,0.335447996854782,0.594585299491882,0,5.06775999069214,0,0,0,0.48736846446991,0.530549228191376,0,0.282041043043137,0,4.48458003997803,0,0,0,2.813396692276,2.04100656509399,0.09903809428215,0.921976208686829,0,4.05273294448853,4.75749349594116,0,0,2.35854601860046,1.17502737045288,0,0.885034203529358,0,0,1.85463750362396,0,0,0,0,0.582230925559998,0.803074598312378,0,0.148941516876221,0,0,0,0,0,0,0,0,0,0,0.528663516044617,0,0,0,0,0,0.194911420345306,0,0.403783857822418,0,0.114061124622822,0.301816403865814,0,0.426334202289581,0,0,0,0,0,0,0,0,0,0,0,0,0.964742302894592,0,0,0,0,0,0.140144422650337,0,0.245607063174248,0,0,0,0,0.388011336326599,0,0,0.669834673404694,0,0,0,0,0,0.751057386398315,0.628372728824616,0,0.779265224933624,0,0,0.362735509872436,0,0,0,0,1.43433308601379,0,0,0.163350820541382,0,0.013665769249201,0,0.201678484678268,0,0,0,0,0,0,0.269523113965988,0,1.4725753068924,0,0,0.440034836530685,0,0.208396106958389,0,0.432621747255325,0,0,0.145664125680923,0,0,0,0,0,0,0,0,0,0.946541309356689,0,0,0,0.449953198432922,0,0,0,0,0.232841327786446,0.68942254781723,3.83608913421631,0.862506330013275,1.26374137401581,0,0,1.56400203704834,0,0,0.482480347156525,0,0.701134979724884,1.3704297542572,0,0,2.252436876297,0,0,0.311660051345825,1.77054715156555,0,0,0,2.92963647842407,0,0,0,0,0,0,0.347876846790314,0,2.35544681549072,0.372678160667419,0,1.95413756370544,0,0,0.574814796447754,0,0,0.081980302929878,2.22357702255249,0,0,0,0,0,0,0,0.092006251215935,0,2.70944237709045,0.383886098861694,1.44421768188477,0,0.698679983615875,0,0.829787254333496,0,0,0,0,0,1.15920948982239,0,0.405084520578384,0,1.01559472084045,2.02155232429504,0,0.123607009649277,0,0,0,0,0.032897025346756,0.855627179145813,0,0,2.21834564208984,1.19093930721283,0.054026372730732,0,0,1.57210874557495,0,2.04153442382812,0,2.47323822975159,0,0,0,0.966616451740265,0.327806025743484,0,0,0,0,2.93899321556091,2.31945323944092,0.786385834217072,0.488203525543213,0,0.513108789920807,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424626022577286,0,0,0,0,0,1.31120622158051,0,2.05050992965698,0
9,0.788185656070709,0,0,0,1.00021255016327,1.04743146896362,0.953639984130859,0.630597174167633,0,3.4009792804718,1.99213361740112,0,2.60605788230896,0,0,0,0.806250274181366,0,0,0.846797823905945,1.15141367912292,0,0,0,2.70848894119263,0,0,0,0,2.41268444061279,0,0,0,0,0,0.847624182701111,0,0,0.774790287017822,0,2.14149117469788,1.69197511672974,0,0.512960612773895,0.217962607741356,0,0.207005515694618,0,0.422375500202179,0,2.91599893569946,0,3.08866620063782,0,4.53943252563477,0.340677618980408,0.608334600925446,0,1.51126909255981,0,0,0.213198453187942,0,0,0,0.952057540416718,0,1.38274145126343,3.51185512542725,0,0,0,1.93361985683441,0.874779760837555,1.83166646957397,0,0,3.86756253242493,0,0,0,0.144163727760315,0,0.220176458358765,0,0,1.02114713191986,0,1.64178383350372,0,0,0,0.082023277878761,3.61980247497559,0,2.2865617275238,0.631470441818237,0,0,0.155190944671631,3.26334810256958,0,0,2.02282929420471,0,0.793265283107758,0,0,0,0,0,0.547750771045685,6.58036231994629,0,0,1.06850528717041,2.23334956169128,2.6921648979187,3.49236631393433,0,0,0,0.308048218488693,1.09131371974945,0.050211746245623,0,1.13958191871643,0,0,0.864039063453674,0,0.620036005973816,0,1.71843481063843,2.85403442382812,0.129493743181229,0.182604596018791,0,1.19192278385162,0,2.62740349769592,0.42165794968605,0,0,0,0,0,0,3.21831893920898,3.92757821083069,0,0.176059305667877,0,0,0,0,0,0,1.29163074493408,3.31310415267944,0,0,0,0.202408477663994,0.957274496555328,1.93541181087494,3.74396538734436,0,0,0,1.45598793029785,0.803088784217835,0,0,0,1.95385980606079,0.670965194702148,0.709429979324341,3.86053490638733,2.16462826728821,1.70510292053223,0,0,0,0,0.518266379833221,0,0,0,0,0,0,1.61263966560364,0,0,0.713667273521423,1.21138846874237,0,0,0,0,0,3.45079731941223,0,0.871817290782928,0,0,4.54210615158081,0,0,0,0,0,3.53714656829834,0.35202419757843,0,0,0,0,0,0,1.02165400981903,0.596354603767395,0,0,0.794811546802521,4.39350175857544,1.74094700813293,0,0.197471678256989,3.75865626335144,0,1.28004014492035,0.065627798438072,2.77039813995361,0,0,0,0,1.8706613779068,0,0,0,0,0.701836585998535,3.60686421394348,3.50555443763733,1.01070630550385,0,1.08029162883759,0,5.91283226013184,2.57918763160706,0,3.21777176856995,0,0,0.885034203529358,0,0,1.85463750362396,0,0,0,0,0.582230925559998,0.803074598312378,0,0.148941516876221,0,0,0,0,0,0,0,0,0,0,0.528663516044617,0,0,0,0,0,0.194911420345306,0,0.403783857822418,0,0.114061124622822,0.301816403865814,0,0.426334202289581,0,0,0,0,0,0,0,0,0,0,0,0,0.964742302894592,0,0,0,0,0,0.140144422650337,0,0.245607063174248,0,0,0,0,0.388011336326599,0,0,0.669834673404694,0,0,0,0,0,0.751057386398315,0.628372728824616,0,0.779265224933624,0,0,0.362735509872436,0,0,0,0,1.43433308601379,0,0,0.163350820541382,0,0.013665769249201,0,0.201678484678268,0,0,0,0,0,0,0.269523113965988,0,1.4725753068924,0,0,0.440034836530685,0,0.208396106958389,0,0.432621747255325,0,0,0.145664125680923,0,0,0,0,0,0,0,0,0,0.946541309356689,0,0,0,0.449953198432922,0,0,0,0,0.232841327786446,0.552760004997253,2.68727350234985,0,0,0,0,2.02486538887024,0.479840487241745,0,1.33821964263916,0,3.28284025192261,3.23357796669006,0,0,0,0,0,1.87102687358856,1.47953236103058,2.12043619155884,0,0,0,0,0,0,0,0,0.461169272661209,0,0,0,2.86969208717346,0,0,0,0,0,0,0,0,2.11882352828979,0,0,0.240220710635185,0,0,0,0,0,1.75614440441132,0,0,0.482932031154633,0,0,0,2.1782500743866,0.85799103975296,0,0,0,0,0,0,0,0.244230926036835,1.88180637359619,0,0,0,0.004363209009171,0,0,0,0,1.3718010187149,0,0,0,0.696343719959259,1.56122612953186,0,0,0,0,0.954157769680023,0,0,0,0,0,0.058898206800222,0,0,0,0,0,4.03424692153931,0,2.36381673812866,0,0,0,0,0,0,0,0,0,0,0,0,1.65790688991547,0,0.07907284796238,0,0,0.454686224460602,0,0,2.96331787109375,0,0.069741547107697,0,0,0
13,0,0,2.41255640983582,0,1.09639191627502,0.409759134054184,0.616943299770355,0.704633116722107,0.155654519796371,2.28240132331848,4.39584350585938,0,3.00824737548828,0,1.18730032444,0,0.987813055515289,1.12752664089203,0.155832976102829,0,0,0,0,0,1.35266101360321,0,0,0,0,0.148936271667481,0,0,0,6.24551153182983,0,0.617856979370117,0,0,0.026528643444181,0,0.656466007232666,5.8787088394165,0,0.81866866350174,0,0,0.634258270263672,0,0,0,4.00918388366699,0,0,1.35815763473511,0,0,0.364815086126328,0,0,0,1.18664860725403,0,1.56917750835419,1.18960535526276,0.013859095051885,0,0,3.86035680770874,0,0,0,0,1.17254245281219,0,0.105506606400013,0,1.90949690341949,4.36171340942383,0,0.75352394580841,0,0,0,0.639263808727264,1.41494834423065,0,0,0,0.219275385141373,6.05462551116943,2.58834981918335,2.42919397354126,0,2.49883818626404,0,0,0,2.30955529212952,0.279908508062363,0.811286389827728,3.1485960483551,2.62948775291443,0,0,0.818521857261658,1.43433904647827,0,0,0,0,0,0,1.26972889900208,4.61024618148804,0,0,0,1.92606365680695,0,0,3.02372121810913,0,0,0.95655232667923,0,0,0,0,0,1.22131741046906,0,0,0.554658174514771,0,0,0,0.169527679681778,1.67198753356934,0.519064903259277,1.63958394527435,1.5334198474884,0,0,0,1.065505027771,0,0,0,1.14452195167542,0,0,1.25276076793671,0,0,0,0,1.67695283889771,0.062839716672897,0.921668648719788,0.90094792842865,0,0,0,3.00657415390015,3.10429453849792,0.431124716997147,0,0,0,0,1.69815218448639,0.387421876192093,0,0,0,0,0,1.02168262004852,3.39773368835449,1.33321273326874,0,0,2.80122947692871,3.46016430854797,0,0,1.65070307254791,0.933638155460358,0,0,0,0,4.29409599304199,0,0,3.19097065925598,0,0,0.387927770614624,0,0.406632900238037,0,0,0.862163186073303,0,0,0,1.35724580287933,0,0,0,0,3.47540783882141,0,0,0,0,0,0,1.08993172645569,0,3.60231161117554,0.403185933828354,0,2.03009963035583,0,0,1.38071548938751,1.27182447910309,0,0.769731521606445,0,1.63911688327789,0,1.86312699317932,0,0,0.103258892893791,0,0,0,0,0,0.095320135354996,2.91449594497681,4.21242332458496,0,0,1.64455199241638,4.4911036491394,0,0,1.02974510192871,0,0.420471429824829,4.42578220367432,0,0.885034203529358,0,0,1.85463750362396,0,0,0,0,0.582230925559998,0.803074598312378,0,0.148941516876221,0,0,0,0,0,0,0,0,0,0,0.528663516044617,0,0,0,0,0,0.194911420345306,0,0.403783857822418,0,0.114061124622822,0.301816403865814,0,0.426334202289581,0,0,0,0,0,0,0,0,0,0,0,0,0.964742302894592,0,0,0,0,0,0.140144422650337,0,0.245607063174248,0,0,0,0,0.388011336326599,0,0,0.669834673404694,0,0,0,0,0,0.751057386398315,0.628372728824616,0,0.779265224933624,0,0,0.362735509872436,0,0,0,0,1.43433308601379,0,0,0.163350820541382,0,0.013665769249201,0,0.201678484678268,0,0,0,0,0,0,0.269523113965988,0,1.4725753068924,0,0,0.440034836530685,0,0.208396106958389,0,0.432621747255325,0,0,0.145664125680923,0,0,0,0,0,0,0,0,0,0.946541309356689,0,0,0,0.449953198432922,0,0,0,0,0.232841327786446,0.988636195659637,0,0,0,0.711768805980682,0,0.433154910802841,0,0,0,0,1.44909572601318,0,0,0,0,0,0,2.48512887954712,3.22169899940491,0,0,0,0,0,0,0,0,0,0,1.37629580497742,0,0,0,0,0,0,0,1.34543025493622,0,0,0,2.11767554283142,1.97475790977478,0,1.82070279121399,0,0,0.140661314129829,0,0,0,0.041898753494024,1.06185352802277,1.62039482593536,0,1.21452295780182,0,1.42056131362915,0,0,0,0,0,0.431812882423401,0,0,0,1.10987448692322,0,0,0,0,0,0,0,0,1.7118546962738,0,0,0,1.11902403831482,0,0,0,0,0.041014730930328,0.035712771117687,0,1.89860427379608,0.080530889332295,0,0,0.333601355552673,0,0,0,0,0,2.38524055480957,1.81660568714142,1.4518449306488,0.46248197555542,0,0,0,1.09353971481323,0,0.687299787998199,0,0,0,0,0,0,0,0.780592858791351,0,0,0,0,0,0.238337680697441,0,0.88843846321106,0,0,0
14,0.657822132110596,0,0,0,5.59064245223999,2.40796709060669,4.64952421188355,2.64172101020813,0,0.322716623544693,7.45350790023804,0,3.05077147483826,1.03432965278625,0,0.648371636867523,2.83358144760132,3.89538812637329,0.519290745258331,0,1.56792962551117,0,1.126868724823,1.20976006984711,2.76531934738159,0,0,3.08706068992615,1.86354804039001,4.65733814239502,0,0,0,5.86204957962036,0,0.897621393203735,0,0,1.76192855834961,0,0,7.42739391326904,0,0.014092296361923,1.58028280735016,0,0,0,3.10993695259094,1.95269238948822,7.67054557800293,0,3.14597368240356,0.323226392269134,0,1.10824990272522,0,0,0,1.81778955459595,3.18226099014282,0,0,0.311209112405777,0,0.484455496072769,1.72699952125549,6.57392358779907,2.71208596229553,0,0,0,4.28416204452515,2.45158767700195,3.24775576591492,0,0,7.47198629379272,0,0.374617159366608,0,0.748111963272095,2.45101308822632,0,0,0,0,0,0,5.50722789764404,0.06465382874012,0,1.9272894859314,0.259801417589188,0,0,0,0.582148253917694,1.33637976646423,0,6.24268054962158,0.50032651424408,0,0,0,0,0.179656878113747,0,0,0,0,0,2.82608890533447,0.798418581485748,0,0,0,0.496445238590241,0.820875763893127,4.25257635116577,5.86681890487671,0.034272935241461,0,2.43896651268005,1.47017419338226,0,0,0,1.15598237514496,0,0,0,0,0,1.18366777896881,1.84870386123657,0,0,1.56368911266327,2.2943639755249,0,3.32030987739563,0,3.87613368034363,3.07839679718018,0,0,0,1.20855569839478,1.9155341386795,0,0,2.21975088119507,0,0,0,5.48257923126221,0.65883880853653,1.98159408569336,0,0,0.933818757534027,0,0.727658092975616,3.58939003944397,0,0,0,0,0,0,0,0,0,0,3.97628235816956,0,0,5.15685653686523,0,0.138575881719589,0,6.76508903503418,3.11132788658142,1.91913723945618,0,0.276010870933533,2.18362903594971,0,0,0,0,0.516477704048157,0,0,3.88435554504395,0,1.67571306228638,0,0,0.848652362823486,0,0,0,0.037878558039665,0,2.90266942977905,4.46973133087158,0,0,0,0,4.07889175415039,0,0,0.952576816082001,0,0,0,1.88234436511993,0,6.46701812744141,0.41026183962822,0,0,2.31794261932373,0.998994052410126,0.684824168682098,0,1.05688548088074,0,0,7.4205961227417,0,0,0,0,0,1.53144717216492,0.112644381821156,0,2.38617920875549,0,0,0,7.16918802261353,1.9383978843689,0,0,1.3149379491806,3.1414487361908,6.55640554428101,0,0,3.2758800983429,1.40570116043091,0,0.885034203529358,0,0,1.85463750362396,0,0,0,0,0.582230925559998,0.803074598312378,0,0.148941516876221,0,0,0,0,0,0,0,0,0,0,0.528663516044617,0,0,0,0,0,0.194911420345306,0,0.403783857822418,0,0.114061124622822,0.301816403865814,0,0.426334202289581,0,0,0,0,0,0,0,0,0,0,0,0,0.964742302894592,0,0,0,0,0,0.140144422650337,0,0.245607063174248,0,0,0,0,0.388011336326599,0,0,0.669834673404694,0,0,0,0,0,0.751057386398315,0.628372728824616,0,0.779265224933624,0,0,0.362735509872436,0,0,0,0,1.43433308601379,0,0,0.163350820541382,0,0.013665769249201,0,0.201678484678268,0,0,0,0,0,0,0.269523113965988,0,1.4725753068924,0,0,0.440034836530685,0,0.208396106958389,0,0.432621747255325,0,0,0.145664125680923,0,0,0,0,0,0,0,0,0,0.946541309356689,0,0,0,0.449953198432922,0,0,0,0,0.232841327786446,0.233929976820946,2.52208590507507,0.44879561662674,0,0.685405015945435,0,0,0,0,0,0,2.32832455635071,0.134297147393227,0,0,0.231790587306023,0.456889867782593,0.014119148254395,0,4.0339994430542,0,0,0,1.06263780593872,0.936040580272675,0,0,0,0,0,0.81121015548706,0,0,0,1.14984750747681,0.206145152449608,1.22959935665131,0.651859641075134,0.778423666954041,0,0,0,0,0.283452898263931,0,0.999353587627411,0,0,0,0,0,0,3.18636107444763,0,3.44128227233887,0,0.529727876186371,0,0,0,0,0,0,0,0,0.220972716808319,0,0,0.945733845233917,0,0,0,0,3.00349879264832,0,0,0,0.791906893253326,0,0,0.327221214771271,1.7309947013855,0,0,0.974007427692413,0,2.12270450592041,0.920823752880096,0,0.053408391773701,0,0,0,0,0,0,0,0,0,0.271561205387115,0.484399259090424,0.429045915603638,1.46043038368225,0,0,0,0.869142949581146,0,0,0,2.41391468048096,0,0,0,0,0.272454082965851,0,0,0,0.669916570186615,0,0,1.74517095088959,0,0.927125334739685,0,0,0.398696482181549
16,0.466595977544785,0,0,0,0,0,1.68366706371307,1.74503672122955,0,1.21706068515778,3.71558976173401,0,3.24070239067078,0,0,0.010239537805319,0.359066665172577,0.765531241893768,0,0,0.996731996536255,0,1.05699491500855,0,3.92915081977844,0.310543298721313,0,2.20067811012268,0,3.39486932754517,0,0,0,2.78860068321228,0,0,0,0,0,2.2799608707428,0.261798232793808,3.41691398620605,0,0,0.379110753536224,0,0,0,2.18707513809204,0,4.07657098770142,0,1.32207703590393,0,0,0,0,0.167424321174622,0,0.101882614195347,2.22903943061829,0,1.66170692443848,0.602687180042267,0,0,0.708513200283051,2.60981702804565,1.75236868858337,0,0,0.368469566106796,2.20342493057251,0.799993693828583,0,0,0,2.4746298789978,0.392654299736023,0.989167153835297,0,0.378193408250809,0,0,0,0,0,0,0,0.798207581043243,0,0.943337678909302,0.93863034248352,1.3128741979599,0,0,0,0.01118591427803,0.916824698448181,0,3.29264688491821,3.44352030754089,0,0,0,0.051532350480557,0.340125858783722,0,0,0.964545547962189,0,0,1.45336556434631,0.793286323547363,0.72576892375946,1.14220726490021,0,1.72000241279602,0,0.560522317886353,0.875355899333954,0,0,2.03246808052063,2.0497579574585,1.36566996574402,0,0,0.666663348674774,0.362240225076675,0,1.32026863098145,0,0,0,0,0,0,0.395173400640488,2.38171768188477,0,0,0,0,2.73733854293823,0,0,0,0.656919777393341,0,0,0,0,0,0,0,1.06668066978455,0.313192516565323,1.82178461551666,0,0,1.30645871162415,0,0,1.46124267578125,0,1.06901347637177,0.875037252902985,0,0,1.85438477993011,0.714783787727356,0,0,0,0,0,0.282734006643295,2.7182092666626,0,0,0,4.37908267974854,1.14499986171722,0,0,1.51707911491394,0,0,0,0,0,0,0,0,0,0,0,1.26262485980988,0,1.92953884601593,0,0,0,0,0,1.38770246505737,1.12843108177185,0,0.140204057097435,0,0.026230162009597,2.64467144012451,0.006856322288513,0.369471460580826,1.00172638893127,0,0,0,0,0,2.74976873397827,1.51328432559967,0,0.012756004929543,2.45812273025513,0,2.42339873313904,0,0,0.194927334785461,0,5.23726463317871,0,2.46113348007202,0,0,0,0,0,1.65033328533173,0.314582228660583,0,0,0.43818861246109,1.2220311164856,0.917820692062378,0,0,4.37887716293335,1.57417058944702,1.88561391830444,0,0,2.31263017654419,3.06567621231079,0,0.680266916751862,1.94304060935974,0,0,1.18113696575165,0.937520146369934,0.075020372867584,0,0.805771172046661,1.23792254924774,0,0,0,0,0,0,0,0.270397245883942,0,1.58845913410187,0.860791325569153,0,0,0.278845191001892,0,0,1.19130635261536,0,0,0.397230982780456,0.084085009992123,0.176544457674027,0.592356979846954,0.47128763794899,0.541589736938477,0,0,0,0,1.18176805973053,0,0,1.25578987598419,0,1.22438216209412,0.460726737976074,0,0.392983496189117,0,0,0.184340760111809,0,1.34194386005402,1.79564225673676,0.578564941883087,0,0.431070744991303,0,1.10211265087128,0,0.04950013011694,0,0,0,1.31807363033295,0,0,1.11759531497955,0,0,0,0,0,0,0.860503435134888,0,0.021070711314678,1.72788655757904,0,1.04910326004028,0.263635724782944,0.376365691423416,2.74655818939209,0,0,0.244597434997559,0,0,0,0.723631918430328,0,0,0,0,0,2.17983174324036,0,0.333971261978149,0,0,0.247810631990433,1.64420104026794,0,0,0.254856109619141,0.503141164779663,2.00858950614929,1.76401793956757,0,0.521434307098389,0,0,0.182527273893356,0,0,0,0,0.812047481536865,0.110466293990612,0.648253440856934,0,0,1.91428482532501,0,0.293169319629669,0.767760217189789,0,0,0.964439570903778,0,0.255887150764465,0,0,0,0,0,0,0,2.37615513801575,0,0,0,0,0,0,0,0,0,0,0,0.215374767780304,0,0,0,0,0,0,0,0,0,0,0,0.802734792232513,0,0,0,0,0,0,1.73836410045624,0,0,0,0,0,0.121425718069077,0,0,0,0,0.708071112632751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00717794895172,0,0,0,0,0,0,0.088456071913242,0,1.29957222938538,0,0,2.0691351890564,0.601190388202667,0,0,0,0,0,0,0,0,0,0,0.473711848258972,0.256236135959625,0,0,0,0,0,0,1.42094087600708,0.177524253726006,1.24461627006531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825251877307892,0,0,0,0,0,0,0,1.38937437534332,0,0,0
